Age,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10
,0.0082855,-0.010438,-0.0041717,-0.00050218,0.0081749,0.026035,-0.0072315,-0.018631,0.02577,-0.02062
,0.023494,-0.0072916,-0.0075177,0.0021751,0.0022465,0.014724,0.0053679,0.005156,-0.002535,-0.012432
,0.0047073,0.018446,-0.0002717,-0.030974,-0.028904,-0.0035394,-0.015307,0.006204,-0.019253,0.0027928
,-0.0016796,0.005442,0.01976,0.0046157,-0.0021116,0.016272,-0.0023613,0.003594,0.0051307,-0.0029146
,0.012126,-5.26E-05,-0.0072371,0.0076095,0.0098029,0.015985,-0.0065642,0.011601,-0.011952,-0.010651
,0.037999,0.017911,0.031015,0.0041742,-8.65E-05,0.024767,0.01639,-0.001591,0.017731,0.0040494
,0.010957,-0.012225,-0.022703,-0.0078974,0.0068455,-0.013361,0.0093015,0.0046741,-0.010475,-0.00039482
,-0.022304,-0.0099021,-0.0076769,0.010797,0.038208,-0.0033385,-0.0040476,-0.017385,0.0036916,0.019595
,-0.0078275,-0.0039747,0.0033934,-0.007492,0.022949,0.013296,-0.014303,-0.02684,0.015554,-0.0054361
,0.00076518,-0.0024447,-0.010274,0.0089779,-0.0043937,-0.011864,0.016078,0.0011657,0.015113,-0.0038748
,0.0097849,0.0039609,-0.00078291,0.00080993,-0.0058114,0.019008,-0.01377,-0.010302,-0.020181,0.017038
,-0.0052845,0.0012392,-0.0094417,-0.0026292,0.0096088,0.01883,-0.013751,0.006768,-0.002884,-0.048833
,0.020534,0.0018431,-0.00024871,0.0032748,-0.012457,0.018466,-0.0031347,-0.0023635,0.0041055,0.006852
,0.0066286,-0.0087923,-0.0037638,-0.0094441,0.0083408,-0.0012254,-0.01675,-0.0043814,-0.014945,0.00086346
,0.0076883,-0.0027459,0.00034754,-0.0096392,-0.0023574,0.0079381,0.021409,0.012167,-0.0037088,-0.003286
,0.020772,0.0083052,0.0085041,-0.0034355,0.00099964,-0.014187,0.009212,0.0092644,-0.0058799,-0.015481
,-0.0055184,0.013235,0.0099652,-0.0028559,0.0062615,0.011996,-0.00066957,0.015102,0.0063958,-0.017199
,0.010731,0.0036646,-0.027174,-0.0066614,0.00045214,-0.008034,-0.0016789,-0.0018644,0.01618,-0.023385
,0.010832,-0.011303,-0.0033311,-0.0067463,0.0084687,-0.002654,-0.0075531,-0.016881,0.012934,0.0076156
,0.002471,-4.01E-05,0.0091676,-0.0036769,0.00091102,-0.00092511,-0.0098915,-0.0028776,0.0095814,-0.013563
,0.0016956,0.028808,0.0058803,-0.010061,0.0027169,0.0047805,0.016612,0.0074638,0.014593,0.0053889
,0.015282,-0.01255,-0.043319,0.0051557,-0.0010121,0.0078651,-0.010441,-0.014787,-0.0049556,-0.010849
,0.017251,0.0004162,-3.28E-05,-0.0062959,-0.01027,0.0057043,-0.0071917,0.0017262,0.00061084,-0.0054303
,0.0098214,0.0015805,-0.013976,-0.0111,-0.010871,0.0054788,-0.017125,-0.0013627,0.034336,-0.01946
,0.015955,0.0039001,0.0027492,0.00072656,-0.0011615,-0.016454,0.011189,0.019616,-0.016053,0.011667
,0.018506,0.0037363,0.0010309,-0.0069388,-0.015239,0.013944,-0.0078742,0.013616,-0.013887,-0.014412
,0.023178,-0.0076587,-0.010761,0.0057425,-0.0050791,0.015921,0.0029513,-0.017174,0.0034563,-0.0044861
,0.011067,0.0027213,-0.017885,-0.0026084,-0.0027481,0.018304,0.0028785,-0.0023879,-0.0018059,-0.0023571
,-0.0051349,0.0039237,0.0071836,0.019232,-0.0009095,-0.0061248,6.25E-05,0.01015,-0.011104,-0.011282
,-0.0042248,0.027452,0.022779,0.0076414,-0.014648,0.0036481,-0.0040609,-0.018662,-0.017432,0.0087715
,0.0021275,0.0062603,-0.019915,0.0078108,-0.022663,-0.0071481,-0.0027275,-0.00099985,0.004257,0.018737
,-0.019979,-0.003072,-0.016435,0.01423,0.015047,-0.014581,-0.0027404,0.0007097,0.02545,-0.012306
,0.01452,-0.0018953,-0.014945,-0.0040936,-0.0069413,0.018961,-0.0036262,0.00038646,-0.010451,0.010048
,0.012172,0.0033782,0.0063002,-0.004326,-0.0047427,-0.0037003,-0.0087033,-0.001329,-0.014749,-0.0082556
,-0.01386,0.015038,-0.0082273,-0.0074803,0.010806,-0.0030771,0.020124,0.029671,0.00052376,-0.022714
,-0.021964,0.010961,0.011695,0.0031763,-0.0025666,0.0024627,0.0050388,-0.0052005,0.012755,-0.0045828
,-0.003397,0.0035677,0.00063801,0.022128,0.017141,0.0080205,0.013615,-0.0037684,0.023432,0.010371
,0.0050277,0.016118,0.025399,-0.0053301,-0.0080629,-0.0086776,-0.022032,-0.017257,-0.029901,0.0088136
,0.0099336,0.014643,0.016742,0.0030094,-0.013463,0.0055366,-0.014033,-0.016534,-0.019752,0.0083244
,-0.0013623,-0.0040701,0.01271,-0.020781,0.0091897,0.00069596,0.0022025,0.0091834,-0.012299,-0.011712
,-0.004456,0.0017837,0.012355,-0.0018022,0.0039766,-0.016664,0.0058082,0.025833,-0.0035069,-0.017725
,-0.0083278,-0.0009512,-0.011101,-0.0091394,0.0084328,0.0044143,-0.011275,-0.010004,0.0099394,-0.002236
,-0.012808,-0.0040855,0.0016548,-0.0059854,0.022257,0.013456,-0.011914,-0.027946,0.00738,0.0020189
,0.0084365,-0.01624,0.0042294,-0.0037496,0.0081968,0.0081789,0.0026399,0.012164,-0.023216,-0.006407
,-0.00183,-0.0011943,0.0094035,0.023248,0.0049522,-0.0030127,-0.007241,-0.0055932,-0.0079631,0.0054087
,0.025246,-0.0075207,-0.019708,-0.003262,0.0093017,0.00904,0.015891,0.014336,-0.0070954,0.006927
,-0.015662,0.013412,0.013049,0.018005,0.0037721,0.0050334,-0.0092859,-0.023037,0.016951,0.0079126
,0.018845,0.0084824,0.0071259,0.0074937,-8.89E-05,0.010665,-0.00080763,-0.020464,-0.01171,0.0038553
,-0.013182,0.010547,-0.013266,0.0085679,0.0075326,-0.020638,0.001704,0.010097,0.0035267,-0.01702
,-0.0027303,-0.0086155,-0.019532,-0.0025667,0.014829,-0.0012236,0.01107,0.0050462,0.032576,0.0021445
,0.016799,0.039171,0.015697,0.03126,-0.0056186,0.027352,0.030814,0.014688,0.013283,0.021581
,0.021529,-0.0042753,-0.035571,0.0094209,-0.0017637,-0.0058054,0.015614,-0.0067204,0.0065459,0.023366
,-0.0095266,0.00092468,-0.017467,-0.0045338,0.0076147,-0.0072411,0.007608,0.017891,0.01192,0.007343
,0.0076369,-0.001004,-0.023393,-0.0016239,0.0040703,-0.00052348,0.010652,0.0041497,-0.0089567,-0.0055118
,0.029342,-0.015495,-0.0033286,0.016957,0.0010861,0.0017388,0.0039902,-0.00091407,0.014245,-0.015233
,0.0049744,0.010005,-0.0003216,-0.009322,0.0041617,0.013968,-0.0028314,-0.010517,0.0034187,-0.0080757
,-0.01762,0.00062694,0.014155,-0.0029802,0.0060384,-0.010089,0.00063483,0.010035,-0.014135,0.016938
,0.0040132,0.022147,0.014131,0.030819,-0.0050604,-0.014904,-0.0048368,0.0051659,-0.013404,-0.0026525
,-0.0042356,-0.0066509,0.021719,0.0017304,0.019062,0.00034778,-0.0098834,-0.016611,-0.023238,0.025706
,0.010025,0.024752,0.0038489,0.033427,-0.013147,-0.023777,0.012876,-0.0089077,0.0087386,0.0061703
,-0.00078592,-0.0044335,-0.0045403,0.00024289,0.01322,0.011767,0.0076204,0.0068957,0.016744,-0.018615
,0.0015943,-0.0039498,-0.0024686,0.010598,-0.0061928,-0.0031146,0.0070764,0.0044797,-0.0073113,0.030242
,-0.0098879,0.0019161,0.0036715,-0.0022061,-0.0023777,-0.0044723,-0.007897,0.0035546,0.0087768,-0.0072073
,-0.0020384,-0.00070167,0.024489,0.022155,0.016748,-0.0087332,-0.0080755,-0.00065375,0.0049912,-0.017075
,-0.0019492,-0.0098584,0.010628,0.0065125,0.019588,0.0025033,0.01273,0.012771,-0.014053,-0.020719
,0.017114,-0.0090863,-0.011646,-0.0020212,0.015401,0.0060431,0.0051464,0.0075724,0.005046,0.0019154
,0.0033528,-0.006573,0.012203,-0.018645,0.0029347,-0.018645,-0.0061871,0.030744,0.0089746,0.012705
,0.014171,0.0030483,-0.0022582,0.008914,-0.006398,-0.026168,-0.015367,0.0017231,0.0038407,-0.012235
,0.0033946,-0.013571,-0.004914,-0.0044028,0.027341,-0.00066435,0.012726,0.013181,-0.0096685,-0.00029648
,0.013689,-0.0022721,-0.0044199,0.018071,0.0068872,-0.0187,0.015906,0.0075758,0.0063821,0.0015271
,0.0064446,0.0030314,0.013496,-0.010119,-0.0071715,0.00056892,-0.0069624,0.0037351,-0.0030019,0.0083516
,0.0069392,-0.0020115,-0.0086155,0.031797,0.021111,0.01266,-0.0019342,0.0071556,0.024089,0.017722
,-0.0037223,-0.0039128,0.0079744,-0.017301,0.010869,-0.017236,0.013574,0.011765,-0.0073776,0.00937
,2.96E-05,0.015912,0.0021199,0.025408,0.011485,0.027661,0.01652,0.011753,-0.024917,-0.012615
,0.016632,0.015979,0.026597,-0.0050152,-0.0049517,0.0064949,-0.0019309,0.01363,0.0070247,-0.0065999
,-0.0067307,0.023844,0.013672,0.00082597,-0.01046,0.029552,-0.033931,-0.012682,-0.0042492,-0.00040235
,0.01375,-0.012,-0.013342,-0.011225,0.0051989,0.012012,0.0076744,0.013735,-0.020685,0.0090717
,-0.010598,-0.0053385,0.0099361,-0.011206,-0.014031,-0.0012551,-0.0061539,-0.003554,0.0056076,0.0094082
